"{year, month, day, Nxz, Ny, TDV, Re, ksi, chi, r/R, lfi, wall, Rvac, etawall, Rm, m, n, gamma, \[Delta]gamma, omega, \[Delta]omega, kalibr+BC}"
{2015, 9, 27, 32, 32, 0, 0, 0, 1.8, 0.25, 6.981317007977318, 0, 2, 1, 149.3431, 2, 1, 0., 0.001, 55.915, 0.1, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.8, 0.25, 7.391982714328925, 0, 2, 1, 141.6333, 2, 1, 0., 0.001, 45.74, 0.1, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.9, 0.25, 3.9269908169872414, 0, 2, 1, 130.9014, 1, 1, 0., 0.001, 31.864, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.9, 0.25, 4.053667940115862, 0, 2, 1, 129.87, 1, 1, 0., 0.001, 28.593, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.9, 0.25, 4.1887902047863905, 0, 2, 1, 130.1445, 1, 1, 0., 0.001, 25.667, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.9, 0.25, 4.333231246330749, 0, 2, 1, 133.4473, 1, 1, 0., 0.001, 23.23, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.9, 0.25, 4.487989505128276, 0, 2, 1, 191, 1, 1, -0.45, 0.1, 25.5, 1, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.9, 0.25, 4.654211338651545, 0, 2, 1, 248.6439, 2, 1, 0., 0.1, 205, 5, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.9, 0.25, 4.83321946706122, 0, 2, 1, 225.5, 2, 1, 0., 0.02, 180, 5, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.9, 0.25, 5.026548245743669, 0, 2, 1, 207.02, 2, 1, 0., 0.01, 153.8, 1, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.9, 0.25, 5.235987755982989, 0, 2, 1, 192.1859, 2, 1, 0., 0.001, 131.7, 0.1, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.9, 0.25, 5.463639397547467, 0, 2, 1, 180.4842, 2, 1, 0., 0.001, 113.36, 0.05, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.9, 0.25, 5.711986642890532, 0, 2, 1, 171.4797, 2, 1, 0., 0.002, 98.04, 0.05, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.9, 0.25, 5.983986006837701, 0, 2, 1, 164, 2, 1, 0., 0.2, 83, 5, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.9, 0.25, 2*Pi, 0, 2, 1, 156, 2, 1, 0., 0.02, 69.5, 0.5, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.9, 0.25, 6.613879270715354, 0, 2, 1, 147.9113, 2, 1, 0., 0.001, 58.09, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.9, 0.25, 6.981317007977318, 0, 2, 1, 140.8586, 2, 1, 0., 0.001, 48.06, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.9, 0.25, 7.391982714328925, 0, 2, 1, 135.0355, 2, 1, 0., 0.001, 39.343, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.9, 0.25, 7.853981633974483, 0, 2, 1, 130.9036, 2, 1, 0., 0.001, 31.864, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1, 0.25, 9.519977738150889, 0, 2, 1, 151, 1, 1, 0., 0.1, 9.98, 0.05, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1, 0.25, 9.817477042468104, 0, 2, 1, 149.4, 1, 1, 0., 0.005, 8.681, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1, 0.25, 10.134169850289656, 0, 2, 1, 148.81, 1, 1, 0., 0.002, 7.677, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1, 0.25, 10.471975511965978, 0, 2, 1, 148.7485, 1, 1, 0., 0.002, 6.7555, 0.002, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1, 0.25, 10.833078115826874, 0, 2, 1, 149.5733, 1, 1, 0., 0.002, 5.9174, 0.001, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1, 0.25, 11.21997376282069, 0, 2, 1, 152.7485, 1, 1, 0., 0.01, 5.172, 0.005, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1, 0.25, 11.635528346628861, 0, 2, 1, 164, 1, 1, 0., 0.05, 4.54, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1, 0.25, 12.083048667653049, 0, 2, 1, 229, 1, 1, 0., 0.5, 4.1, 0.5, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1, 0.25, 12.566370614359172, 0, 2, 1, 201.4514, 2, 1, 0., 0.001, 43.6, 0.5, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1, 0.25, 13.089969389957473, 0, 2, 1, 193.511, 2, 1, 0., 0.001, 37.8, 0.3, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1, 0.25, 13.659098493868665, 0, 2, 1, 185.9713, 2, 1, 0., 0.001, 32.68, 0.1, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1, 0.25, 14.279966607226333, 0, 2, 1, 178.8325, 2, 1, 0., 0.001, 27.95, 0.1, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1, 0.25, 14.959965017094254, 0, 2, 1, 172.1171, 2, 1, 0., 0.001, 23.7, 0.1, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 2, 0.25, 3.6959913571644627, 0, 2, 1, 132.3088, 1, 1, 0., 0.001, 34.461, 0.01, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 2, 0.25, 3.8079910952603555, 0, 2, 1, 131.9062, 1, 1, 0., 0.001, 31.225, 0.01, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 2, 0.25, 3.9269908169872414, 0, 2, 1, 133.1894, 1, 1, 0., 0.001, 28.385, 0.01, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 2, 0.25, 4.053667940115862, 0, 2, 1, 139.2705, 1, 1, 0., 0.002, 26.28, 0.05, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 2, 0.25, 4.1887902047863905, 0, 2, 1, 417, 1, 1, -0.4, 0.3, 62, 1.5, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 2, 0.25, 4.333231246330749, 0, 2, 1, 259.7, 2, 1, 0., 0.005, 240.2, 0.5, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 2, 0.25, 4.487989505128276, 0, 2, 1, 240, 2, 1, 0., 0.2, 222, 5, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.5, 0.25, 15.707963267948966, 0, 2, 1, 298.744, 1, 1, 0., 0.001, 18.3532, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.5, 0.25, 16.534698176788385, 0, 2, 1, 288.0446, 1, 1, 0., 0.001, 15.2596, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.5, 0.25, 17.453292519943293, 0, 2, 1, 278.3032, 1, 1, 0., 0.001, 12.5239, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.5, 0.25, 18.47995678582231, 0, 2, 1, 269.5194, 1, 1, 0., 0.001, 10.1205, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.5, 0.25, 19.634954084936208, 0, 2, 1, 260.9816, 1, 1, 0., 0.001, 8.01595, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.5, 0.25, 20.943951023931955, 0, 2, 1, 250.6515, 1, 1, 0., 0.001, 6.19175, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.5, 0.25, 22.43994752564138, 0, 2, 1, 237.9122, 1, 1, 0., 0.001, 4.68993, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.5, 0.25, 24.166097335306098, 0, 2, 1, 232.2683, 1, 1, 0., 0.001, 3.55971, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.5, 0.25, 26.179938779914945, 0, 2, 1, 360, 1, 1, -0.05, 0.1, 2.8, 0.2, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.5, 0.25, 28.559933214452666, 0, 2, 1, 322.3304, 2, 1, 0., 0.001, 25.6762, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.5, 0.25, 31.41592653589793, 0, 2, 1, 298.7384, 2, 1, 0., 0.001, 18.3514, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.4, 0.25, 15.707963267948966, 0, 2, 1, 446.6784, 1, 1, 0., 0.0001, 39.2711, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.4, 0.25, 16.534698176788385, 0, 2, 1, 425.5851, 1, 1, 0., 0.0001, 33.0355, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.4, 0.25, 17.453292519943293, 0, 2, 1, 405.5494, 1, 1, 0., 0.0001, 27.4625, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.4, 0.25, 18.47995678582231, 0, 2, 1, 386.5657, 1, 1, 0., 0.0001, 22.5183, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.4, 0.25, 19.634954084936208, 0, 2, 1, 368.7388, 1, 1, 0., 0.0001, 18.175, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.4, 0.25, 20.943951023931955, 0, 2, 1, 352.3581, 1, 1, 0., 0.0001, 14.4077, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.4, 0.25, 22.43994752564138, 0, 2, 1, 337.7471, 1, 1, 0., 0.0001, 11.1811, 0.01, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.4, 0.25, 24.166097335306098, 0, 2, 1, 324.2064, 1, 1, 0., 0.0001, 8.4391, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.4, 0.25, 26.179938779914945, 0, 2, 1, 307.812, 1, 1, 0., 0.0001, 6.13339, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.4, 0.25, 28.559933214452666, 0, 2, 1, 287.4655, 1, 1, 0., 0.0001, 4.3336, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.4, 0.25, 31.41592653589793, 0, 2, 1, 290.0387, 1, 1, 0., 0.001, 3.09594, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.3, 0.25, 15.707963267948966, 0, 2, 1, 793.9121, 1, 1, 0., 0.001, 99.93, 0.01, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.3, 0.25, 16.534698176788385, 0, 2, 1, 749.0194, 1, 1, 0., 0.005, 85.5, 0.1, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.3, 0.25, 17.453292519943293, 0, 2, 1, 715, 1, 1, 0., 0.2, 71.6, 0.3, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.3, 0.25, 18.47995678582231, 0, 2, 1, 670.7799, 1, 1, 0., 0.002, 58.86, 0.01, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.3, 0.25, 19.634954084936208, 0, 2, 1, 628.6358, 1, 1, 0., 0.001, 48.21, 0.03, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.3, 0.25, 20.943951023931955, 0, 2, 1, 589.4172, 1, 1, 0., 0.001, 38.9, 0.01, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.3, 0.25, 22.43994752564138, 0, 2, 1, 552.775, 1, 1, 0., 0.001, 30.84, 0.01, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.3, 0.25, 24.166097335306098, 0, 2, 1, 518.5338, 1, 1, 0., 0.001, 23.904, 0.005, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.3, 0.25, 26.179938779914945, 0, 2, 1, 486.8325, 1, 1, 0., 0.001, 18.037, 0.005, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.3, 0.25, 28.559933214452666, 0, 2, 1, 458.4312, 1, 1, 0., 0.001, 13.1793, 0.005, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.3, 0.25, 31.41592653589793, 0, 2, 1, 433.6153, 1, 1, 0., 0.001, 9.239, 0.005, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.4, 0.25, 5.711986642890532, 0, 2, 1, 134.2755, 1, 1, 0., 0.001, 20.6383, 0.005, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.4, 0.25, 5.817764173314431, 0, 2, 1, 132.9532, 1, 1, 0., 0.001, 19.3027, 0.005, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.4, 0.25, 5.927533308659986, 0, 2, 1, 131.7712, 1, 1, 0., 0.001, 18.0284, 0.005, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.4, 0.25, 6.0415243338265245, 0, 2, 1, 130.7584, 1, 1, 0., 0.001, 16.8161, 0.005, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.4, 0.25, 2*Pi, 0, 2, 1, 129.4171, 1, 1, 0., 0.001, 14.577, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.4, 0.25, 6.41141357875468, 0, 2, 1, 129.2332, 1, 1, 0., 0.001, 13.5454, 0.005, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.4, 0.25, 6.544984694978736, 0, 2, 1, 129.5484, 1, 1, 0., 0.001, 12.585, 0.005, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.4, 0.25, 6.684239688488922, 0, 2, 1, 130.6427, 1, 1, 0., 0.001, 11.6947, 0.005, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.4, 0.25, 6.684239688488922, 0, 2, 1, 133.2115, 1, 1, 0., 0.002, 10.893, 0.005, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.4, 0.25, 6.981317007977318, 0, 2, 1, 140.5, 1, 1, 0., 0.02, 10.289, 0.005, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.4, 0.25, 7.139983303613167, 0, 2, 1, 240, 2, 1, 5., 5, 90, 80, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.4, 0.25, 7.306029426953008, 0, 2, 1, 204.09, 2, 1, 0., 0.005, 99.5, 0.5, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.5, 0.25, 5.711986642890532, 0, 2, 1, 127.7574, 1, 1, 0., 0.005, 16.5768, 0.01, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.5, 0.25, 5.817764173314431, 0, 2, 1, 127.5635, 1, 1, 0., 0.005, 15.54, 0.01, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.5, 0.25, 5.927533308659986, 0, 2, 1, 127.7902, 1, 1, 0., 0.005, 14.5545, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.5, 0.25, 6.0415243338265245, 0, 2, 1, 128.653, 1, 1, 0., 0.005, 13.631, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.5, 0.25, 6.159985595274104, 0, 2, 1, 130.6332, 1, 1, 0., 0.005, 12.7934, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.5, 0.25, 2*Pi, 0, 2, 1, 135.3831, 1, 1, 0., 0.005, 12.1095, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.5, 0.25, 6.41141357875468, 0, 2, 1, 190, 1, 1, -0.5, 0.4, 12.6, 0.5, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.5, 0.25, 6.544984694978736, 0, 2, 1, 209.2721, 1, 1, -0.9, 0.2, 13.68, 0.5, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.5, 0.25, 6.544984694978736, 0, 2, 1, 209.2721, 2, 1, 0., 0.05, 118, 2, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.5, 0.25, 6.684239688488922, 0, 2, 1, 202.9875, 2, 1, 0., 0.0005, 109.95, 0.1, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.5, 0.25, 6.829549246934333, 0, 2, 1, 197.3906, 2, 1, 0., 0.005, 102.494, 0.1, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.5, 0.25, 6.981317007977318, 0, 2, 1, 192.4, 2, 1, 0., 0.005, 95.5, 0.1, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.5, 0.25, 7.139983303613167, 0, 2, 1, 187.8177, 2, 1, 0., 0.05, 89, 0.5, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.5, 0.25, 7.306029426953008, 0, 2, 1, 184, 2, 1, 0., 0.1, 83, 0.5, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.2, 0.25, 6.981317007977318, 0, 2, 1, 142.9, 1, 1, 0., 0.1, 16.5, 0.5, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.2, 0.25, 7.222052077217914, 0, 2, 1, 139.144, 1, 1, 0., 0.01, 14.533, 0.01, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.2, 0.25, 7.479982508547127, 0, 2, 1, 137.371, 1, 1, 0., 0.002, 12.761, 0.05, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.2, 0.25, 7.757018897752575, 0, 2, 1, 136.3696, 1, 1, 0., 0.002, 11.151, 0.01, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.2, 0.25, 8.055365778435366, 0, 2, 1, 136.4398, 1, 1, 0., 0.002, 9.69283, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.2, 0.25, 8.377580409572781, 0, 2, 1, 138.2585, 1, 1, 0., 0.01, 8.387, 0.01, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.2, 0.25, 8.726646259971647, 0, 2, 1, 143.7791, 1, 1, 0., 0.05, 7.246, 0.01, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.2, 0.25, 9.106065662579113, 0, 2, 1, 161, 1, 1, -0.1, 0.05, 6.32, 0.01, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.2, 0.25, 9.519977738150889, 0, 2, 1, 272, 1, 1, -0.1, 1, 6.8, 0.5, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 1.2, 0.25, 9.973310011396167, 0, 2, 1, 187.6812, 2, 1, 0., 0.01, 54.3, 0.1, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.5, 0.25, 23.62099739541198, 0, 2, 1, 371, 1, 1, 0.02, 0.01, 4.495, 0.1, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.5, 0.25, 23.981623309845748, 0, 2, 1, 232.194, 1, 1, 0., 0.2, 4, 1, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.5, 0.25, 24.35343142317669, 0, 2, 1, 232.9097, 1, 1, 0., 0.001, 3.46779, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.5, 0.25, 24.736950028266087, 0, 2, 1, 235.4435, 1, 1, 0., 0.1, 3, 1, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.5, 0.25, 25.541403687721896, 0, 2, 1, 250.7383, 1, 1, 0., 0.001, 2.9625, 0.01, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.5, 0.25, 25.963575649502424, 0, 2, 1, 286, 1, 1, -0.5, 0.4, 2.9625, 0.01, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.5, 0.25, 26.39993826546045, 0, 2, 1, 345.6028, 2, 1, 0.0, 0.001, 33.36, 0.1, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.5, 0.25, 26.851219261451224, 0, 2, 1, 340.2596, 2, 1, 0.1, 0.4, 30, 20, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.4, 0.25, 33.06939635357677, 0, 2, 1, 425.6116, 2, 1, 0.0, 0.01, 33.4, 0.2, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.4, 0.25, 34.906585039886586, 0, 2, 1, 405.5419, 2, 1, 0., 0.01, 27.46, 0.1, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.3, 0.25, 25.132741228718345, 0, 2, 1, 502.3379, 1, 1, 0., 0.0001, 20.841, 0.01, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.3, 0.25, 27.31819698773733, 0, 2, 1, 472.1504, 1, 1, 0., 0.0001, 15.4866, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.3, 0.25, 29.919930034188507, 0, 2, 1, 445.7188, 1, 1, 0., 0.0001, 11.1032, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.3, 0.25, 33.06939635357677, 0, 2, 1, 420.7946, 1, 1, 0., 0.0001, 7.56842, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.3, 0.25, 36.95991357164462, 0, 2, 1, 385.6361, 1, 1, 0., 0.0001, 4.8332, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.3, 0.25, 41.88790204786391, 0, 2, 1, 377.3059, 1, 1, 0., 0.0002, 3.07742, 0.001, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.3, 0.25, 48.332194670612196, 0, 2, 1, 518.5265, 2, 1, 0., 0.002, 23.9, 0.02, "homogen"}
{2015, 9, 28, 32, 32, 0, 0, 0, 0.3, 0.25, 57.11986642890533, 0, 2, 1, 458.4266, 2, 1, 0., 0.002, 13.1778, 0.001, "homogen"}
{2015, 10, 1, 32, 32, 0, 0, 0, 0.3, 0.25, 38.54714912380114, 0, 2, 1, 374.0758, 1, 1, 0., 0.0001, 4.1105, 0.0001, "homogen"}
{2015, 10, 1, 32, 32, 0, 0, 0, 0.3, 0.25, 39.269908169872416, 0, 2, 1, 370.9525, 1, 1, 0., 0.0001, 3.83962, 0.0001, "homogen"}
{2015, 10, 1, 32, 32, 0, 0, 0, 0.3, 0.25, 40.0202885807617, 0, 2, 1, 369.5745, 1, 1, 0., 0.0001, 3.58979, 0.0001, "homogen"}
{2015, 10, 1, 32, 32, 0, 0, 0, 0.3, 0.25, 40.79990459207524, 0, 2, 1, 370.5460, 1, 1, 0., 0.0001, 3.35898, 0.0001, "homogen"}
{2015, 10, 1, 32, 32, 0, 0, 0, 0.3, 0.25, 41.61049872304362, 0, 2, 1, 374.8419, 1, 1, 0., 0.0001, 3.14518, 0.0001, "homogen"}
{2015, 10, 1, 32, 32, 0, 0, 0, 0.3, 0.25, 42.45395477824045, 0, 2, 1, 384.5223, 1, 1, 0., 0.0001, 2.94693, 0.0001, "homogen"}
{2015, 10, 1, 32, 32, 0, 0, 0, 0.3, 0.25, 43.332312463307495, 0, 2, 1, 406.5374, 1, 1, 0., 0.0005, 2.76527, 0.0001, "homogen"}
{2015, 10, 1, 32, 32, 0, 0, 0, 0.3, 0.25, 44.24778385337737, 0, 2, 1, 559.8877, 2, 1, 0., 0.001, 32.36, 0.05, "homogen"}
{2015, 10, 1, 32, 32, 0, 0, 0, 0.3, 0.25, 45.20277199409774, 0, 2, 1, 549.2358, 2, 1, 0., 0.0001, 30.1808, 0.001, "homogen"}
{2015, 10, 1, 32, 32, 0, 0, 0, 0.3, 0.25, 46.19989196455578, 0, 2, 1, 538.7834, 2, 1, 0., 0.001, 27.929, 0.01, "homogen"}
{2015, 10, 1, 32, 32, 0, 0, 0, 2.1, 0.25, 2.6179938779914944, 0, 2, 1, 166.7, 1, 1, 0., 0.01, 101.3, 0.05, "homogen"}
{2015, 10, 1, 32, 32, 0, 0, 0, 2.1, 0.25, 2.6736958753955684, 0, 2, 1, 163, 1, 1, 0., 0.1, 94, 1, "homogen"}
{2015, 10, 1, 32, 32, 0, 0, 0, 2.1, 0.25, 2.7318196987737333, 0, 2, 1, 161, 1, 1, 0., 0.2, 86, 5, "homogen"}
{2015, 10, 1, 32, 32, 0, 0, 0, 2.1, 0.25, 2.792526803190927, 0, 2, 1, 158, 1, 1, 0., 0.2, 77, 2, "homogen"}
{2015, 10, 1, 32, 32, 0, 0, 0, 2.1, 0.25, 2.855993321445266, 0, 2, 1, 153.9, 1, 1, 0., 0.01, 74.03, 0.1, "homogen"}
{2015, 10, 1, 32, 32, 0, 0, 0, 2.1, 0.25, 2.9224117707812027, 0, 2, 1, 150.36, 1, 1, 0., 0.01, 68.4, 0.1, "homogen"}
{2015, 10, 1, 32, 32, 0, 0, 0, 2.1, 0.25, 2.9919930034188504, 0, 2, 1, 146.993, 1, 1, 0., 0.001, 62.98, 0.01, "homogen"}
{2015, 10, 1, 32, 32, 0, 0, 0, 2.1, 0.25, 3.0649684425266277, 0, 2, 1, 143.9101, 1, 1, 0., 0.001, 57.914, 0.01, "homogen"}
{2015, 10, 1, 32, 32, 0, 0, 0, 2.1, 0.25, Pi, 0, 2, 1, 141.1361, 1, 1, 0., 0.0001, 53.158, 0.01, "homogen"}
{2015, 10, 1, 32, 32, 0, 0, 0, 2.1, 0.25, 3.2221463113741473, 0, 2, 1, 138.7092, 1, 1, 0., 0.0001, 48.718, 0.01, "homogen"}
{2015, 10, 1, 32, 32, 0, 0, 0, 2.1, 0.25, 3.306939635357677, 0, 2, 1, 136.6932, 1, 1, 0., 0.0001, 44.59, 0.01, "homogen"}
{2015, 10, 1, 32, 32, 0, 0, 0, 2.1, 0.25, 3.3963163822592355, 0, 2, 1, 135.199, 1, 1, 0., 0.0001, 40.761, 0.01, "homogen"}
{2015, 10, 1, 32, 32, 0, 0, 0, 2.1, 0.25, 3.490658503988659, 0, 2, 1, 134.4337, 1, 1, 0., 0.0001, 37.242, 0.01, "homogen"}
{2015, 10, 1, 32, 32, 0, 0, 0, 2.1, 0.25, 3.5903916041026207, 0, 2, 1, 134.8383, 1, 1, 0., 0.0001, 34.09, 0.01, "homogen"}
{2015, 10, 1, 32, 32, 0, 0, 0, 2.1, 0.25, 3.6959913571644627, 0, 2, 1, 137.638, 1, 1, 0., 0.0001, 31.446, 0.01, "homogen"}
{2015, 10, 1, 32, 32, 0, 0, 0, 2.1, 0.25, 3.8079910952603555, 0, 2, 1, 150.8, 1, 1, 0., 0.05, 30.39, 0.01, "homogen"}
{2015, 10, 1, 32, 32, 0, 0, 0, 2.1, 0.25, 3.9269908169872414, 0, 2, 1, 400.8206, 1, 1, 0., 0.05, 65, 0.5, "homogen"}
{2015, 10, 1, 32, 32, 0, 0, 0, 2.1, 0.25, 4.053667940115862, 0, 2, 1, 273.2691, 2, 1, 0., 0.005, 273.6, 0.5, "homogen"}
{2015, 10, 1, 32, 32, 0, 0, 0, 2.1, 0.25, 4.1887902047863905, 0, 2, 1, 252, 2, 1, 0., 0.1, 244, 5, "homogen"}
