"{year, month, day, Nxz, Ny, TDV, Re, ksi, chi, r/R, lfi, wall, Rvac, etawall, Rm, m, n, gamma, \[Delta]gamma, omega, \[Delta]omega, kalibr+BC}"
{2010, 8, 24, 128, 64, 0, 0, Infinity, 1, 0.6, 10.471975511965978, 0, 3, 1, 20, 1, 1, 0.016, 0.01, 0, 10, "homogen"}
{2010, 8, 24, 128, 64, 0, 0, Infinity, 1, 0.6, 10.471975511965978, 0, 3, 1, 22, 1, 1, 0.07, 0.01, 0, 10, "homogen"}
{2010, 8, 24, 128, 64, 0, 0, Infinity, 1, 0.58, 10.833078115826874, 0, 3, 1, 18, 1, 1, -0.048, 0.01, 0, 10, "homogen"}
{2010, 8, 24, 128, 64, 0, 0, Infinity, 1, 0.58, 10.833078115826874, 0, 3, 1, 20, 1, 1, 0.0034, 0.005, 0, 10, "homogen"}
{2010, 8, 24, 128, 64, 0, 0, Infinity, 1, 0.58, 10.833078115826874, 0, 3, 1, 22, 1, 1, 0.053, 0.005, 0, 10, "homogen"}
{2010, 8, 24, 128, 64, 0, 0, Infinity, 1, 0.58, 10.833078115826874, 0, 3, 1, 24, 1, 1, 0.098, 0.005, 0, 10, "homogen"}
{2010, 8, 24, 128, 64, 0, 0, Infinity, 1, 0.58, 10.833078115826874, 0, 3, 1, 28, 1, 1, 0.1698, 0.005, 0, 10, "homogen"}
{2010, 8, 24, 128, 64, 0, 0, Infinity, 1, 0.56, 11.21997376282069, 0, 3, 1, 18, 1, 1, -0.05, 0.005, 0, 10, "homogen"}
{2010, 8, 24, 128, 64, 0, 0, Infinity, 1, 0.56, 11.21997376282069, 0, 3, 1, 20, 1, 1, -0.005, 0.005, 0, 10, "homogen"}
{2010, 8, 24, 128, 64, 0, 0, Infinity, 1, 0.56, 11.21997376282069, 0, 3, 1, 22, 1, 1, 0.038, 0.005, 0, 10, "homogen"}
{2010, 8, 24, 128, 64, 0, 0, Infinity, 1, 0.56, 11.21997376282069, 0, 3, 1, 24, 1, 1, 0.075, 0.005, 0, 10, "homogen"}
{2010, 8, 24, 128, 64, 0, 0, Infinity, 1, 0.56, 11.21997376282069, 0, 3, 1, 28, 1, 1, 0.134, 0.005, 0, 10, "homogen"}
{2010, 8, 24, 128, 64, 0, 0, Infinity, 1, 0.54, 11.635528346628861, 0, 3, 1, 18, 1, 1, -0.058, 0.005, 0, 10, "homogen"}
{2010, 8, 24, 128, 64, 0, 0, Infinity, 1, 0.54, 11.635528346628861, 0, 3, 1, 20, 1, 1, -0.017, 0.005, 0, 10, "homogen"}
{2010, 8, 24, 128, 64, 0, 0, Infinity, 1, 0.54, 11.635528346628861, 0, 3, 1, 22, 1, 1, 0.018, 0.005, 0, 10, "homogen"}
{2010, 8, 24, 128, 64, 0, 0, Infinity, 1, 0.54, 11.635528346628861, 0, 3, 1, 24, 1, 1, 0.0495, 0.005, 0, 10, "homogen"}
{2010, 8, 24, 128, 64, 0, 0, Infinity, 1, 0.54, 11.635528346628861, 0, 3, 1, 26, 1, 1, 0.075, 0.005, 0, 10, "homogen"}
{2010, 8, 24, 128, 64, 0, 0, Infinity, 1, 0.54, 11.635528346628861, 0, 3, 1, 28, 1, 1, 0.096, 0.005, 0, 10, "homogen"}
{2010, 8, 24, 128, 64, 0, 0, Infinity, 1, 0.52, 12.083048667653049, 0, 3, 1, 20, 1, 1, -0.03, 0.005, 0, 10, "homogen"}
{2010, 8, 24, 128, 64, 0, 0, Infinity, 1, 0.52, 12.083048667653049, 0, 3, 1, 22, 1, 1, 0, 0.005, 0, 10, "homogen"}
{2010, 8, 24, 128, 64, 0, 0, Infinity, 1, 0.52, 12.083048667653049, 0, 3, 1, 24, 1, 1, 0.024, 0.005, 0, 10, "homogen"}
{2010, 8, 24, 128, 64, 0, 0, Infinity, 1, 0.52, 12.083048667653049, 0, 3, 1, 26, 1, 1, 0.044, 0.005, 0, 10, "homogen"}
{2010, 8, 24, 128, 64, 0, 0, Infinity, 1, 0.52, 12.083048667653049, 0, 3, 1, 28, 1, 1, 0.062, 0.005, 0, 10, "homogen"}
{2010, 8, 24, 128, 64, 0, 0, Infinity, 1, 0.5, 12.566370614359172, 0, 3, 1, 20, 1, 1, -0.045, 0.005, 0, 10, "homogen"}
{2010, 8, 24, 128, 64, 0, 0, Infinity, 1, 0.5, 12.566370614359172, 0, 3, 1, 22, 1, 1, -0.022, 0.005, 0, 10, "homogen"}
{2010, 8, 24, 128, 64, 0, 0, Infinity, 1, 0.5, 12.566370614359172, 0, 3, 1, 24, 1, 1, -0.0025, 0.0025, 0, 10, "homogen"}
{2010, 8, 24, 128, 64, 0, 0, Infinity, 1, 0.5, 12.566370614359172, 0, 3, 1, 26, 1, 1, 0.015, 0.005, 0, 10, "homogen"}
{2010, 8, 23, 128, 64, 0, 0, Infinity, 1, 0.909091, 6.91150314674723, 0, 3, 1, 40, 1, 1, 1.32777, 0.0005, 4.269, 0.001, "homogen"}
{2010, 8, 23, 128, 64, 0, 0, Infinity, 1, 0.859091, 7.313759901081011, 0, 3, 1, 40, 1, 1, 1.20313, 0.0005, 3.41, 0.01, "homogen"}
{2010, 8, 23, 128, 64, 0, 0, Infinity, 1, 0.809091, 7.765733776768728, 0, 3, 1, 40, 1, 1, 1.06773, 0.0005, 2.68962, 0.01, "homogen"}
{2010, 8, 23, 128, 64, 0, 0, Infinity, 1, 0.759091, 8.277249113979202, 0, 3, 1, 40, 1, 1, 0.95923, 0.0005, 2., 0.01, "homogen"}
{2010, 8, 23, 128, 64, 0, 0, Infinity, 1, 0.7091, 8.277150977709901, 0, 3, 1, 40, 1, 1, 0.78845, 0.0001, 0.5, 0.2, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.8, 7.853981633974483, 0, 3, 1, 20, 1, 1, -0.26, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.8, 7.853981633974483, 0, 3, 1, 22, 1, 1, -0.264, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.8, 7.853981633974483, 0, 3, 1, 24, 1, 1, -0.264, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.8, 7.853981633974483, 0, 3, 1, 26, 1, 1, -0.265, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.78, 8.055365778435366, 0, 3, 1, 20, 1, 1, -0.265, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.78, 8.055365778435366, 0, 3, 1, 24, 1, 1, -0.26, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.78, 8.055365778435366, 0, 3, 1, 26, 1, 1, -0.226, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.76, 8.267349088394193, 0, 3, 1, 20, 1, 1, -0.258, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.76, 8.267349088394193, 0, 3, 1, 22, 1, 1, -0.257, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.76, 8.267349088394193, 0, 3, 1, 24, 1, 1, -0.257, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.76, 8.267349088394193, 0, 3, 1, 27, 1, 1, -0.253, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.72, 8.726646259971647, 0, 3, 1, 16, 1, 1, -0.62, 0.05, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.72, 8.726646259971647, 0, 3, 1, 18, 1, 1, -0.47, 0.03, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.72, 8.726646259971647, 0, 3, 1, 20, 1, 1, -0.35, 0.02, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.72, 8.726646259971647, 0, 3, 1, 22, 1, 1, -0.21, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.72, 8.726646259971647, 0, 3, 1, 24, 1, 1, -0.07, 0.005, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.72, 8.726646259971647, 0, 3, 1, 26, 1, 1, 0.065, 0.005, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.7, 8.975979010256552, 0, 3, 1, 24, 1, 1, -0.1, 0.05, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.7, 8.975979010256552, 0, 3, 1, 26, 1, 1, 0.1, 0.05, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.68, 9.239978392911155, 0, 3, 1, 16, 1, 1, -0.53, -0.05, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.68, 9.239978392911155, 0, 3, 1, 18, 1, 1, -0.37, -0.04, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.68, 9.239978392911155, 0, 3, 1, 20, 1, 1, -0.255, -0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.68, 9.239978392911155, 0, 3, 1, 22, 1, 1, -0.147, -0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.68, 9.239978392911155, 0, 3, 1, 24, 1, 1, 0, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.68, 9.239978392911155, 0, 3, 1, 26, 1, 1, 0.13, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.66, 9.519977738150889, 0, 3, 1, 16, 1, 1, -0.5, 0.05, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.66, 9.519977738150889, 0, 3, 1, 18, 1, 1, -0.32, 0.02, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.66, 9.519977738150889, 0, 3, 1, 20, 1, 1, -0.21, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.66, 9.519977738150889, 0, 3, 1, 22, 1, 1, -0.07, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.66, 9.519977738150889, 0, 3, 1, 24, 1, 1, 0.06, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.66, 9.519977738150889, 0, 3, 1, 26, 1, 1, 0.18, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.64, 9.817477042468104, 0, 3, 1, 16, 1, 1, -0.45, 0.05, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.64, 9.817477042468104, 0, 3, 1, 18, 1, 1, -0.32, 0.04, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.64, 9.817477042468104, 0, 3, 1, 20, 1, 1, -0.175, 0.02, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.64, 9.817477042468104, 0, 3, 1, 22, 1, 1, -0.045, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.64, 9.817477042468104, 0, 3, 1, 24, 1, 1, 0.08, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.64, 9.817477042468104, 0, 3, 1, 26, 1, 1, 0.21, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.62, 10.134169850289656, 0, 3, 1, 16, 1, 1, -0.42, 0.05, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.62, 10.134169850289656, 0, 3, 1, 18, 1, 1, -0.26, 0.02, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.62, 10.134169850289656, 0, 3, 1, 20, 1, 1, -0.13, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.62, 10.134169850289656, 0, 3, 1, 22, 1, 1, 0.003, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.62, 10.134169850289656, 0, 3, 1, 24, 1, 1, 0.14, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.62, 10.134169850289656, 0, 3, 1, 26, 1, 1, 0.255, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.8, 7.853981633974483, 0, 3, 1, 20, 1, 1, -0.08, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.8, 7.853981633974483, 0, 3, 1, 22, 1, 1, -0.045, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.8, 7.853981633974483, 0, 3, 1, 24, 1, 1, -0.012, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.8, 7.853981633974483, 0, 3, 1, 26, 1, 1, 0.017, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.8, 7.853981633974483, 0, 3, 1, 28, 1, 1, 0.044, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.78, 8.055365778435366, 0, 3, 1, 20, 1, 1, -0.105, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.78, 8.055365778435366, 0, 3, 1, 24, 1, 1, -0.044, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.78, 8.055365778435366, 0, 3, 1, 26, 1, 1, -0.0197, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.78, 8.055365778435366, 0, 3, 1, 28, 1, 1, 0.003, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.76, 8.267349088394193, 0, 3, 1, 22, 1, 1, -0.103, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.76, 8.267349088394193, 0, 3, 1, 24, 1, 1, -0.08, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.76, 8.267349088394193, 0, 3, 1, 26, 1, 1, -0.06, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.76, 8.267349088394193, 0, 3, 1, 28, 1, 1, -0.04, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.74, 8.49079095564809, 0, 3, 1, 22, 1, 1, -0.13, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.74, 8.49079095564809, 0, 3, 1, 24, 1, 1, -0.113, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.74, 8.49079095564809, 0, 3, 1, 26, 1, 1, -0.096, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.74, 8.49079095564809, 0, 3, 1, 28, 1, 1, -0.082, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.72, 8.726646259971647, 0, 3, 1, 22, 1, 1, -0.15, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.72, 8.726646259971647, 0, 3, 1, 24, 1, 1, -0.137, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.72, 8.726646259971647, 0, 3, 1, 26, 1, 1, -0.125, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.72, 8.726646259971647, 0, 3, 1, 28, 1, 1, -0.113, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.68, 8.975979010256552, 0, 3, 1, 22, 1, 1, -0.22, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.68, 8.975979010256552, 0, 3, 1, 24, 1, 1, -0.21, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.68, 8.975979010256552, 0, 3, 1, 28, 1, 1, -0.16, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.68, 8.975979010256552, 0, 3, 1, 22, 1, 1, -0.1985, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.68, 8.975979010256552, 0, 3, 1, 24, 1, 1, -0.185, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.68, 8.975979010256552, 0, 3, 1, 26, 1, 1, -0.175, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.68, 8.975979010256552, 0, 3, 1, 28, 1, 1, -0.165, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.66, 9.239978392911155, 0, 3, 1, 22, 1, 1, -0.203, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.66, 9.239978392911155, 0, 3, 1, 24, 1, 1, -0.195, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.66, 9.239978392911155, 0, 3, 1, 26, 1, 1, -0.188, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.66, 9.239978392911155, 0, 3, 1, 28, 1, 1, -0.182, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.64, 9.817477042468104, 0, 3, 1, 22, 1, 1, -0.2186, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.64, 9.817477042468104, 0, 3, 1, 24, 1, 1, -0.212, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.64, 9.817477042468104, 0, 3, 1, 26, 1, 1, -0.206, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.64, 9.817477042468104, 0, 3, 1, 28, 1, 1, -0.17, 0.05, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.62, 10.134169850289656, 0, 3, 1, 20, 1, 2, -0.33, 0.05, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.62, 10.134169850289656, 0, 3, 1, 22, 1, 2, -0.247, 0.05, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.62, 10.134169850289656, 0, 3, 1, 24, 1, 2, -0.14, 0.05, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.62, 10.134169850289656, 0, 3, 1, 26, 1, 2, 0.085, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.62, 10.134169850289656, 0, 3, 1, 28, 1, 2, 0.27, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.58, 10.833078115826874, 0, 3, 1, 18, 1, 2, -0.43, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.58, 10.833078115826874, 0, 3, 1, 20, 1, 2, -0.24, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.58, 10.833078115826874, 0, 3, 1, 22, 1, 2, -0.065, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.58, 10.833078115826874, 0, 3, 1, 24, 1, 2, 0.12, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.58, 10.833078115826874, 0, 3, 1, 26, 1, 2, 0.295, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.58, 10.833078115826874, 0, 3, 1, 28, 1, 2, 0.47, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.56, 11.21997376282069, 0, 3, 1, 18, 1, 2, -0.32, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.56, 11.21997376282069, 0, 3, 1, 20, 1, 2, -0.136, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.56, 11.21997376282069, 0, 3, 1, 22, 1, 2, 0.05, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.56, 11.21997376282069, 0, 3, 1, 24, 1, 2, 0.22, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.56, 11.21997376282069, 0, 3, 1, 26, 1, 2, 0.38, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.54, 11.21997376282069, 0, 3, 1, 18, 1, 2, -0.23, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.54, 11.21997376282069, 0, 3, 1, 20, 1, 2, -0.05, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.54, 11.21997376282069, 0, 3, 1, 22, 1, 2, 0.12, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.54, 11.21997376282069, 0, 3, 1, 24, 1, 2, 0.28, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.54, 11.21997376282069, 0, 3, 1, 26, 1, 2, 0.44, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.52, 11.635528346628861, 0, 3, 1, 18, 1, 2, -0.16, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.52, 11.635528346628861, 0, 3, 1, 20, 1, 2, 0.01, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.52, 11.635528346628861, 0, 3, 1, 22, 1, 2, 0.165, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.52, 11.635528346628861, 0, 3, 1, 24, 1, 2, 0.318, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.52, 11.635528346628861, 0, 3, 1, 26, 1, 2, 0.46, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.5, 12.566370614359172, 0, 3, 1,  18, 1, 2, -0.1, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.5, 12.566370614359172, 0, 3, 1,  20, 1, 2, 0.06, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.5, 12.566370614359172, 0, 3, 1,  22, 1, 2, 0.208, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.5, 12.566370614359172, 0, 3, 1,  24, 1, 2, 0.34, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 1.3, 0.5, 12.566370614359172, 0, 3, 1,  26, 1, 2, 0.46, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.6, 10.471975511965978, 0, 3, 1, 18, 1, 1, -0.205, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.6, 10.471975511965978, 0, 3, 1, 20, 1, 1, -0.08, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.6, 10.471975511965978, 0, 3, 1, 22, 1, 1, 0.04, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.6, 10.471975511965978, 0, 3, 1, 24, 1, 1, 0.167, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.6, 10.471975511965978, 0, 3, 1, 26, 1, 1, 0.1882, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.58, 10.833078115826874, 0, 3, 1, 18, 1, 1, -0.18, 0.02, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.58, 10.833078115826874, 0, 3, 1, 20, 1, 1, -0.05, 0.02, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.58, 10.833078115826874, 0, 3, 1, 22, 1, 1, 0.07, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.58, 10.833078115826874, 0, 3, 1, 24, 1, 1, 0.19, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.58, 10.833078115826874, 0, 3, 1, 26, 1, 1, 0.3, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.56, 11.21997376282069, 0, 3, 1, 20, 1, 1, -0.017, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.56, 11.21997376282069, 0, 3, 1, 22, 1, 1, -0.1, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.56, 11.21997376282069, 0, 3, 1, 24, 1, 1, -0.21, 0.01, 0, 10, "homogen"}
{2010, 9, 3, 128, 64, 0, 0, Infinity, 0.7692307692307692, 0.56, 11.21997376282069, 0, 3, 1, 26, 1, 1, -0.318, 0.01, 0, 10, "homogen"}
